theTime,x,y,z,q1,q2,q3,score,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.38,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.4,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.42,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.44,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.46,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.48,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.5,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.52,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.54,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.56,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.58,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.6,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.62,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.64,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.66,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.68,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.7,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.72,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.74,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.76,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.78,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.8,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.82,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.84,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.86,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.88,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.9,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.92,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.94,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.96,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
1.98,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.02,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.04,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.06,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.08,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.1,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.12,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.14,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.16,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.18,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.2,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.22,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.24,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.26,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.28,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.3,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.32,5.757964,0,-20,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.34,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.36,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.38,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.4,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.42,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.44,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.46,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.48,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.5,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.52,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.54,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.56,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.58,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.6,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.62,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.64,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
2.66,29.29278,0,50.99594,0,0,0,0,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
